model_slug,model_name,vendor,puzzle_id,variant,seed,correct_position,red_herring_position,extracted_answer,correct,annotator_ace,annotator_ren,agreement_note,verbatim_response_excerpt,judge1,judge2,v1,v2,tiebreak,reasoning,answer_correct,cell,pair
gpt-5_5,GPT-5.5,openai,warm_iron,inverted,1,A,B,A,T,,,,"Suspect A |  | The tongs were warm at 2:00 a.m. In this world, iron becomes warm exactly one hour after a true bare-handed grip, and stays warm unless a later true grip resets it. |  | - Suspect A visited at midnight: a true grip then would make the tongs warm from 1:00 a.m. onward. | - Suspect C visited at 1:30: if she had gripped the tongs, they would still be cold at 2:00. | - Suspect B visited at 1:45: likewise, a grip then would leave them cold at 2:00. |  | Since the murder weapon was warm at 2:00, the last true grip must have been at least an hour earlier, matching only Suspect A.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
gpt-5_5,GPT-5.5,openai,kinwax_seal,original,1,B,A,B,T,,,,"Suspect B |  | The kinwax seal was made with the victim’s own blood, and it was broken cleanly. Under the rules, only a blood relative by descent could do that. Marriage does not count, so Suspect A could not. Fosterage and chosen-heir status do not count, so Suspect C could not. Suspect B, the victim’s niece and only living blood relative, is the only person who could have cleanly opened the letter, so she is the killer.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
gpt-5_5,GPT-5.5,openai,nightbloom,distractor,5,B,C,B,T,,,,"Suspect B |  | The crushed nightbloom had four closed petals. Since one petal closes each hour after dusk, and dusk is 8 p.m., four closed petals means it was crushed at the fourth hour after dusk: midnight. The only suspect who entered the garden then was Suspect B.",Claude Haiku 4.5,Gemini 3.5 Flash,FLAWED,SOUND,Grok 4.3,SOUND,True,full_success,anthropic|google
gpt-5_5,GPT-5.5,openai,waking_stone,original,2,B,C,B,T,,,,"Suspect B |  | Her stone was glowing when the bells rang, which means she was awake at the exact moment of the murder despite claiming to be asleep. Suspects A and C had dark stones, so they were asleep then; A also has an ironclad alibi. Therefore the killer is Suspect B.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
gpt-5_5,GPT-5.5,openai,waking_stone,original,5,C,A,C,T,,,,"Suspect C |  | Her stone was glowing when the bells rang, so she was awake at the exact moment of the murder. Since she claimed to be asleep, that claim is impossible under the world’s rules. The others’ dark stones show they were asleep then, so they could not have struck the victim at that moment.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
qwen_3_235b_a22b_thinking,Qwen 3 235B A22B Thinking,alibaba,waking_stone,distractor,0,A,C,A,T,,,,"Suspect A |  | Reasoning: The stone's state is definitive—glowing means awake, dark means asleep, and this cannot be faked. At the exact time of the murder (temple bells at midnight), Suspect A's stone was glowing, proving they were awake despite claiming to be asleep. Suspects B and C had dark stones, confirming they were asleep and thus physically incapable of committing the murder. Suspect B's alibi (for when the body was *found*, not the murder time) and Suspect C's motive are irrelevant because their stone states rule them out as active perpetrators at the critical moment. Only Suspect A was awake and near the scene, making them the sole possible killer.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
gpt-5_5,GPT-5.5,openai,waking_stone,inverted,0,C,A,C,T,,,,"Suspect C |  | Suspect A’s glowing stone proves she was asleep at midnight, so she could not have struck the victim then. Suspect B’s dark stone proves he was awake, but he has an ironclad witness placing him far away. Suspect C’s stone was dark, meaning he was awake, and he had both opportunity and motive.",Claude Haiku 4.5,Gemini 3.5 Flash,FLAWED,SOUND,Grok 4.3,SOUND,True,full_success,anthropic|google
qwen_3_235b_a22b_thinking,Qwen 3 235B A22B Thinking,alibaba,warm_iron,inverted,1,A,B,A,T,,,,"Suspect A |  | The tongs were warm at 2 AM, which means the grip that caused the warmth occurred exactly one hour earlier (at 1 AM), per the world's rules. However, no suspect was present at 1 AM. The only suspect whose grip time could result in the tongs being warm at 2 AM is Suspect A, who visited at **midnight (12 AM)**. Her grip would cause the tongs to become warm at **1 AM**, and the warmth would persist indefinitely. Since the tongs were still warm at 2 AM, this aligns with Suspect A’s timeline.  |  | Suspect B (1:45 AM) and Suspect C (1:30 AM) both visited *after* 1 AM. Their grips would only begin warming the tongs at **2:45 AM** and **2:30 AM**, respectively—both *after* the tongs were found warm at 2 AM. Thus, their grips would leave the tongs **cold** at 2 AM, contradicting the evidence.  |  | Only Suspect A’s grip (at 12 AM) results in the tongs being warm at 2 AM, confirming she is the killer. Her motive (inheritance) further supports this, but the physical clue alone is decisive.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
liquid_lfm_2_5_1_2b,Liquid LFM 2.5 1.2B,liquid,waking_stone,original,2,B,C,B,T,,,,"Suspect B. |  | The stone of the killer must match the state of the stone at the time of the crime. Mara's stone was glowing, Toll's was dark, and Bram's was dark. Since only one suspect is the killer, the one whose stone was glowing at the time of the murder must be the killer. This points to Suspect B, who was found with her stone glowing.",Claude Haiku 4.5,Gemini 3.5 Flash,FLAWED,SOUND,Grok 4.3,FLAWED,True,lucky_guess,anthropic|google
qwen_3_235b_a22b_thinking,Qwen 3 235B A22B Thinking,alibaba,warm_iron,original,2,C,B,C,T,,,,"Suspect C |  | The tongs were warm at 2 AM, meaning the last grip occurred between 1 AM and 2 AM (since warmth lasts exactly one hour). Suspect B’s midnight visit is ruled out because the warmth would have faded by 1 AM. Suspect A visited at 1:30 AM, but Suspect C arrived later at 1:45 AM. Since the tongs’ warmth reflects the *last* grip, and C was the most recent visitor before 2 AM, his grip (if he used the tongs to kill) would overwrite A’s. The murder likely occurred close to 2 AM (when the body was found), and C was present during the critical window (1:45–2 AM), while A had already left for the inn. Thus, C’s grip at 1:45 AM (or shortly after) explains the warmth at 2 AM, making him the killer.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
qwen_3_235b_a22b_thinking,Qwen 3 235B A22B Thinking,alibaba,waking_stone,original,4,B,A,B,T,,,,"Suspect B |  | The key rule is that a person's stone glows only while awake and is dark only while asleep, with no possibility of faking. The murder occurred exactly when the temple bells rang (midnight), and witnesses confirmed Mara's stone was glowing (awake), while Toll's and Bram's were dark (asleep). All three claimed to have been asleep, but Mara's glowing stone proves she was lying. Since only someone awake could commit the murder, Mara (Suspect B) is the killer. Suspects A and C had dark stones, meaning they were asleep and physically incapable of acting at the time. Suspect C's alibi for when the body was found is irrelevant, as the murder occurred earlier when he was asleep. Suspect B's false claim of being asleep directly contradicts the stone's state, confirming guilt.",Claude Haiku 4.5,Gemini 3.5 Flash,SOUND,SOUND,,SOUND,True,full_success,anthropic|google
claude_sonnet_4_6,Claude Sonnet 4.6,anthropic,nightbloom,distractor,5,B,C,B,T,,,,"**Suspect B** |  | **Reasoning:** |  | The nightbloom has all eight petals open at dusk. Each subsequent hour, exactly one petal closes. When crushed/torn, the petal count freezes. |  | - At the 1st hour after dusk: 1 petal closed (7 open) | - At the 2nd hour after dusk: 2 petals closed (6 open) | - At the 3rd hour after dusk: 3 petals closed (5 open) | - At the 4th hour after dusk: **4 petals closed (4 open)** | - At the 8th hour after dusk: 8 petals closed (0 open) |  | The crushed bloom had exactly **4 petals closed and 4 open**, meaning it was torn from its stem at the **4th hour after dusk**. |  | Suspect B visited the garden at the **fourth hour after dusk** — which corresponds precisely to midnight (dusk at 8 PM + 4 hours). The bloom's frozen state matches exactly when Suspect B was present. |  | Suspect C visited at the 1st hour (only 1 petal would be closed) and Suspect A visited at the 8th hour (all 8 petals would be closed) — neither matches the evidence. |  | The note about the bookkeeper skimming accounts is a red herring (a classic fair-play misdirection). The physical evidence points unambiguously to **Suspect B**.",Gemini 3.5 Flash,Grok 4.3,SOUND,SOUND,,SOUND,True,full_success,google|xai
claude_sonnet_4_6,Claude Sonnet 4.6,anthropic,nightbloom,distractor,0,B,A,B,T,,,,"**Suspect B** |  | **Reasoning:** |  | The crushed nightbloom had 4 petals closed and 4 open. Since all 8 petals are open at dusk and one closes each subsequent hour, 4 closed petals means the bloom was crushed exactly 4 hours after dusk — at midnight. |  | - Suspect A visited at the **1st hour** after dusk (1 petal would be closed) — doesn't match. | - Suspect B visited at the **4th hour** after dusk (4 petals would be closed) — **matches exactly**. | - Suspect C visited at the **8th hour** after dusk (8 petals would be closed) — doesn't match. |  | The bloom was crushed (and thus frozen) at the moment of the murder. Since it shows exactly 4 closed petals, the murder occurred at the 4th hour after dusk — precisely when Suspect B was in the garden. Suspect B is the killer.",Gemini 3.5 Flash,Grok 4.3,SOUND,SOUND,,SOUND,True,full_success,google|xai
claude_sonnet_4_6,Claude Sonnet 4.6,anthropic,warm_iron,distractor,0,C,A,B,F,,,,"**Suspect B** |  | **Reasoning:** |  | The tongs were still warm when taken into evidence at two in the morning. Per the rules, iron stays warm for exactly one hour after being truly gripped bare-handed, then goes fully cold. So the tongs must have been gripped no earlier than one in the morning. |  | - Suspect A visited at midnight — more than an hour before two in the morning. If she had gripped the tongs, they would have gone cold by one in the morning, and would be cold at two. She cannot be the killer. | - Suspect C visited at a quarter to two — within the one-hour window, so the tongs could still be warm. However, Suspect C only came to ask for shelter; more importantly, we must check who *must* be the killer by elimination. | - Suspect B visited at half past one in the morning — also within the one-hour window (half an hour before two), which is consistent with the tongs still being warm at two in the morning. |  | Both B and C fall within the window. However, Suspect B has a confirmed witness placing her at the inn across town *from two in the morning onward* — meaning she was present at the forge at 1:30 and then departed. The victim was found dead at two. Suspect C arrived at a quarter to two and has no alibi placing them elsewhere. But crucially, Suspect B was the last confirmed visitor before the body was discovered, arriving at 1:30 with a motive (contract dispute), and the warmth is consistent with her grip. Suspect C arrived after B and has no established motive, whereas B had bot",Gemini 3.5 Flash,Grok 4.3,FLAWED,FLAWED,,FLAWED,False,full_failure,google|xai
